alongside usda prime dry cut steak menu feature standard steakhouse fare appetizer like shrimp cocktail fresh oyster clam array salad soup pasta vegetable non steak entree like lamb veal pork chop lobster	train
crowd noisy love eat drink nyc	train
room brim flower candle	train
conclusion person floor person ceiling	train
intimate atmosphere romance business lunch choice miss	train
xunta tapa dish great little pricey small plate	train
quail stuff fig walnut bed polenta chanterelle rich flavorful not stop think try menu great choice cold fall winter night	train
wine beer offer excellent	train
wonderful meal naple month ago visit nyc	train
apologetic	train
winter fireplace work immediately create cozy romantic feel	train
service bad ve experience	train
service notch get pre theatre busy	train
love look activity bar dinig room nice	train
look beautiful display worth	train
think pink pony start kind euro trash cult	train
food heart stop good especially touristy town forever try find nice lunch spot visit familly friend workday	train
music terrific atmosphere comfortable	train
mojitos strawberry martini die	train
eat brunch parent sunday afternoon delicious food lovely service great value	train
waitress french accent caring knowledgeable attitude discplaye table lead beleive owner	train
eat chef recognize sure greet	train
troy waiter prompt friendly extremely professional	train
restaurant wasn crowd take minute appetizer clear entree arrive	train
service attentive obtrusive	train
food stellar	train
thing drop silverware boyfriend jacket stop apologize clean mess leave clothe	train
bf filet mignon quail appetizer	train
simply good middle eastern sandwich ny	train
peach tart good crust ve long time buttery light	train
recomend try reservation walk	train
casual atmosphere expect dress gattaca black cluster denimn expect	train
food ok	train
place great	train
understandable weren big dinner	train
stumle macelleria exactly want great	train
ve town time food good	train
pasta turn ordinary differentiate rest	train
lychee ice cream perfect thing eat su long bow green bo	train
overall palma great dining experience	train
dish worth sample zucchini flower roasted fish	train
food ok service definitely go	train
skip	train
arrive early drink lounge overlook dining room	train
la go strip house friday night	train
frequent place order delicious	train
second try short rib barely well	train
food thing confused kitchen door	train
nd time warn friend didn listen treat bad street dog	train
honestly	train
food expensive spend lunch extremely tasty	train
concept great delivery faltering	train
place good food service present mass personalized service consider price tag evening type dinner place	train
rude occassion	train
food un match quality	train
great place special night time venture	train
wish go	train
didn complain like atmosphere	train
food wonderul portion small price	train
manager drink order planning cocktail get bottle wine dinner wine list present	train
guastavino special	train
drink good atmosphere special	train
customer staff believe place	train
tend turn people away	train
love pizza far good town close authentic pizza possible	train
fry heavy sauce interesting	train
big deal place coffee good worth high price incredible attitude serve	train
service good fish appetizer sequence start wonderful oyster tbe beat	train
srue vaidate parking	train
good client lunch meeting esp	train
decor fab think step marrakesh seat promptly take care hostess keep bring child friend juice treat	train
watermelon martini long swimming pool lounge	train
good restaurant bad bar	train
reservation	train
mouse piss	train
price reasonable	train
restaurant use little paint great sushi place	train
great food great service	train
start lobster bisque	train
thing dumont food outstanding time service hit miss	train
place amazing service flawless	train
price slightly high definitely difference quality portion size	train
food simply amazing obvious dish prepared skill care	train
double pkg street small lot	train
food raga brilliant job indian fusion dish simple vegetable curry ambitious pan roasted lamb sirloin cranberry bean nigella ragout	train
dessert fine amazing	train
table small tightly space green faux granite	train
good steak awesome haven take time try pasta	train
glad	train
portion perfect prefer steer clear super sized food culture service perfectly pace enjoy sit sip chat rush	train
good sugiyama expensive	train
town visit friend suggest palce	train
nice oasis upper west overrun bland brunch place	train
food well average waitress rush meal le hour drink appetizer entree desert	train
