amstel close curacao brewery oct	val
malt hardly detectable hop settle fairly quickly way sweet caramelly malt goodness	val
brewery golden belgianstyle abbey ale	val
book high	val
malt come	val
drinkability not different beer	val
pour sample glass	val
oz obvious date	val
glad drive good old ohio thursday	val
end touch dry maltiness	val
quick alcohol warmth	val
bottle glass	val
good carbonation moderate body deliver abv pretty nicely	val
pour small finger head white foam rest slightly hazy golden body	val
balanced nice	val
aroma feature good dose toast biscuity malt piney hop	val
finish dryish leafy hop apricot pear caramel piney grapefruitty hop	val
smell like iced espresso	val
direct pilsner esque barley malt flavour light hopping	val
pour pale lemonorange slight protein haze	val
good deep malty scent nice citrus tone sinus cavity	val
loss common long hold tradition cause drinker feel emptiness inside soul crush spirit	val
light aroma apple fruit lead orange like hop pale ale	val
carbonation moderate low	val
cloyingly acrid	val
bad beer	val
interesting beer not blow away nice surprise nonetheless	val
draft good life park ny	val
good hop aroma	val
alcohol aroma	val
winner month far	val
spicy soapy ester	val
distract good earthy grainy malt complimented raisin plum hint banana note	val
dark coffee color whip mocha milkshake head melt slowly leave crusty ring lace glass	val
medium feel palate mild carbonation	val
medium body midrange carbonation	val
aroma strong like boil vegetable corn strong little gross	val
turn average example style	val
golden amber body solid finger thick white head	val
price little high light beer taste well normal light beer	val
love can craft beer	val
aroma tinny	val
bitterness corner mouth feeling	val
finish distinct linger orange flavor hint bitterness follow	val
soft drinkable beer	val
great tailgate party sporting event	val
ipa great sum	val
interesting beer	val
claim double boris not way	val
light beer okay stick light crisper style move regular basis	val
follow nose perfectly ton pine grapefruit crisp fresh	val
crisp real bitter slight bite last flavor	val
good thought consider purchase special bbc	val
vol	val
aroma caramel toast malt nose	val
silky mouthfeel	val
flavor big grassy bitter mess mild toast malt sort sneak bitter herbal grassy hop	val
aroma pronounce citrus grassy hop nice malty backbone	val
bit fizz great	val
ghost smoke	val
big issue bitterness sweet kiss honey bread crust malt fall short average	val
evident oatmeal boris malty	val
pretty good	val
truly delicious	val
nice beer	val
purchase fill growler today lunch	val
remember enjoy pint tap not remember review	val
aroma slightly skunky citrus hop lightly roast malt	val
taste strongly hoppy malt hop run money taste	val
pace	val
new beer	val
extraordinarily bizarre malt backbone describe	val
taste bit malt roasted note caramellike like smell	val
head retention good lacing good	val
beer popularity light lager style find	val
buddy nope like label	val
sense	val
light smell sulfur green noble hop come smell	val
clock bit high abv marzen happily drink couple sit	val
wow well tap	val
mouthfeel caliber	val
beer pour extremely clear yellow lean goldenorange	val
decent head lacing	val
slightly rough hop alcohol heat bad consider abv	val
total bad	val
taste balance nice hop nice resinous hop bitterness	val
head cream color airy lacing cling wine glass taste	val
aroma brown sugar apple malt piney hop	val
drink exceptionally right	val
mouthfeel light alcohol suprise	val
drinkability high ease low excitement	val
citrus lemon strong mix	val
worth try like dry bitter beer	val
light malt	val
bit astringent palate	val
carbonation bring forth head	val
body bit watery carbonation high	val
amazed distinct subtle integrate flavor	val
beer pour glass golden amber color decent head lacing	val
tiny quantity bubble drift lonely fashion	val
nice caramel malt flavor right good hop bitter bite	val
foamy light mouth refreshing easy drink	val
nice white small finger head	val
good mouthfeel drinkability bad area know micro brew	val
hop aroma taste completely real bitterness hit mouth throat	val
clear golden brew	val
mouthfeel chewy beer overly filter	val
hop hop hop piney wonderful	val
admit interesting variation style like	val
highly carbonated work style	val
slightly fruity quality little grassy aftertaste	val
ale begin pleasant bitterness linger tongue	val
burn toast roast malt	val
fantastic miss	val
smell wheat citrus grassy quality bubblegum	val
good island atmosphere place	val
nice slightly hazy dark orangeamber color	val
west coast forward pa hop win race	val
caramel toasty bread malt come swinge mid palate	val
minimal	val
represent dark european lager ve benchmark quality nah meet exceed	val
pacific brewery beer flavor	val
drinkable beer hint citru	val
awesome rich sipper	val
say alcohol burn	val
level good bavaria certainly well typical american wheat solid hw character	val
honeyish malt forefront mean presence feel	val
big fan stout time enjoy bit	val
light	val
not spit	val
surprising	val
taste light malt te slighty spicy hint hop bitterness end	val
taste blow away nose hint realize special stout	val
big hop flavor aftertaste overpower malt backbone	val
not taste like wish	val
taste fairly bitter citrus mention smell grapefruit	val
drinkability highly recomende	val
wellcarbonate beer dry crisp finish	val
kind malt typical small roast malt like	val
firm pour yield inch head hold	val
taste remind bad cup coffee	val
big hop burp follow finish remind experience	val
taste somewhat smell well malt presence	val
appearance freshness date see	val
decent body style adequate carbonation	val
find refreshing warn ginger influence force	val
moderate carbonation	val
juicy hop flavor think come	val
detractor carbonation	val
brew pour reddish copper hue silky appearance cap shortlive taupe froth	val
taste malty bittersweet linger bitterness complexity	val
wisely design bottle preserve freshness	val
huge beer ton go	val
esb drink incredibly easily	val
oddly beer failed deliver pale ale	val
caldera available illinois point excited try new west coast ipa disappointment	val
nice hop aroma strong alcohol smell	val
taste similar sweet nice scotch style ale faint hint smoke chocolate note	val
think smell mt	val
liquid watery	val
guy definitely love hop beer requirement oregon not	val
dissipate quickly	val
pour big up beer	val
not mind try cellare sure	val
pour clear amber body active carbonation glass	val
hoppy control	val
pint find not buzz come find beer abv	val
great malt flavor combine mango biscuit flavor	val
pour light yellow white headaroma think smell somthing	val
honey beer	val
mouthfeel thin watery	val
smell like smoke waft smoker little restaurant home town traverse city michigan	val
bread toffee malt character	val
appearance yellow clear light thin head moderate carbonation see	val
woodsy fruity piney citrusy hop em pack	val
dark brown color massive light tan head lot texture	val
dry bit smooth bitterness compare favorably hopslam	val
bit balanced	val
caramel malt sweetness provide healthy backbone tone toast biscuit apple buckwheat honey	val
good	val
nose incredibly roasty leather tobacco herbal hop note	val
rarity day nice	val
pour amber hue come thin bubbly head	val
malt light toasty distant	val
pour white foamy head dissipate quickly	val
mouthfeel linger feel bit chewy	val
taste coffee like bitter cover tongue slightly malt finish bitter stay tongue	val
